time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2028.849680,9.5906841516,7.1917769384,7.2171840614,5.0953965883
2028.933005,9.5559972125,7.2028663039,7.2302227522,5.1198664026
2029.016330,9.5155908888,7.2093919127,7.2390310792,5.1419457167
2029.099655,9.4698380230,7.2115657758,7.2438043893,5.1617188786
2029.182980,9.4190959757,7.2095938915,7.2447319141,5.1792675351
2029.266306,9.3637070270,7.2036762593,7.2419968599,5.1946707489
2029.349631,9.3039987830,7.1940069094,7.2357765034,5.2080051064
2029.432956,9.2402845844,7.1807739428,7.2262422919,5.2193448182
2029.516281,9.1728639172,7.1641595830,7.2135599482,5.2287618113
2029.599606,9.1020228224,7.1443402377,7.1978895792,5.2363258161
2029.682931,9.0280343056,7.1214865689,7.1793857881,5.2421044463
2029.766256,8.9511587438,7.0957635711,7.1581977888,5.2461632755
2029.849581,8.8716442892,7.0673306565,7.1344695238,5.2485659072
2029.932907,8.7897272695,7.0363417457,7.1083397827,5.2493740427
2030.016232,8.7056325830,7.0029453645,7.0799423233,5.2486475434
2030.099557,8.6195740891,6.9672847443,7.0494059932,5.2464444914
2030.182882,8.5317549919,6.9294979272,7.0168548518,5.2428212460
2030.266207,8.4423682191,6.8897178740,6.9824082935,5.2378324972
2030.349532,8.3515967924,6.8480725746,6.9461811704,5.2315313180
2030.432857,8.2596141921,6.8046851610,6.9082839145,5.2239692127
2030.516183,8.1665847140,6.7596740218,6.8688226596,5.2151961641
2030.599508,8.0726638178,6.7131529181,6.8278993628,5.2052606784
2030.682833,7.9779984685,6.6652310996,6.7856119244,5.1942098281
2030.766158,7.8827274697,6.6160134224,6.7420543067,5.1820892933
2030.849483,7.7869817878,6.5656004655,6.6973166514,5.1689434014
2030.932808,7.6908848689,6.5140886483,6.6514853960,5.1548151654
2031.016133,7.5945529464,6.4615703470,6.6046433874,5.1397463208
2031.099458,7.4980953408,6.4081340106,6.5568699948,5.1237773606
2031.182784,7.4016147504,6.3538642761,6.5082412198,5.1069475701
2031.266109,7.3052075342,6.2988420824,6.4588298053,5.0892950596
2031.349434,7.2089639856,6.2431447826,6.4087053412,5.0708567968
2031.432759,7.1129685982,6.1868462561,6.3579343693,5.0516686373
2031.516084,7.0173003228,6.1300170176,6.3065804848,5.0317653549
2031.599409,6.9220328167,6.0727243255,6.2547044360,5.0111806704
2031.682734,6.8272346842,6.0150322881,6.2023642219,4.9899472801
2031.766059,6.7329697092,5.9570019678,6.1496151873,4.9680968828
2031.849385,6.6392970803,5.8986914838,6.0965101155,4.9456602063
2031.932710,6.5462716069,5.8401561126,6.0430993185,4.9226670336
2032.016035,6.4539439291,5.7814483857,5.9894307255,4.8991462273
2032.099360,6.3623607188,5.7226181866,5.9355499683,4.8751257543
2032.182685,6.2715648740,5.6637128445,5.8815004651,4.8506327094
2032.266010,6.1815957057,5.6047772259,5.8273235011,4.8256933382
2032.349335,6.0924891177,5.5458538249,5.7730583077,4.8003330595
2032.432660,6.0042777794,5.4869828501,5.7187421393,4.7745764869
2032.515986,5.9169912922,5.4282023104,5.6644103471,4.7484474505
2032.599311,5.8306563487,5.3695480975,5.6100964516,4.7219690169
2032.682636,5.7452968863,5.3110540671,5.5558322125,4.6951635099
2032.765961,5.6609342337,5.2527521173,5.5016476966,4.6680525296
2032.849286,5.5775872523,5.1946722653,5.4475713435,4.6406569718
2032.932611,5.4952724708,5.1368427213,5.3936300295,4.6129970466
2033.015936,5.4140042148,5.0792899611,5.3398491290,4.5850922963
2033.099261,5.3337947306,5.0220387958,5.2862525743,4.5569616134
2033.182587,5.2546543037,4.9651124398,5.2328629138,4.5286232577
2033.265912,5.1765913723,4.9085325766,5.1797013674,4.5000948730
2033.349237,5.0996126352,4.8523194227,5.1267878809,4.4713935039
2033.432562,5.0237231561,4.7964917896,5.0741411781,4.4425356113
2033.515887,4.9489264619,4.7410671435,5.0217788116,4.4135370886
2033.599212,4.8752246371,4.6860616630,4.9697172113,4.3844132763
2033.682537,4.8026184146,4.6314902959,4.9179717321,4.3551789774
2033.765862,4.7311072606,4.5773668126,4.8665566987,4.3258484720
2033.849188,4.6606894574,4.5237038590,4.8154854504,4.2964355307
2033.932513,4.5913621811,4.4705130072,4.7647703830,4.2669534293
2034.015838,4.5231215759,4.4178048042,4.7144229900,4.2374149620
2034.099163,4.4559628248,4.3655888192,4.6644539021,4.2078324544
2034.182488,4.3898802175,4.3138736892,4.6148729252,4.1782177765
2034.265813,4.3248672139,4.2626671630,4.5656890774,4.1485823553
2034.349138,4.2609165053,4.2119761437,4.5169106244,4.1189371872
2034.432463,4.1980200721,4.1618067296,4.4685451133,4.0892928496
2034.515789,4.1361692392,4.1121642534,4.4205994061,4.0596595129
2034.599114,4.0753547277,4.0630533205,4.3730797109,4.0300469518
2034.682439,4.0155667049,4.0144778455,4.3259916127,4.0004645564
2034.765764,3.9567948311,3.9664410871,4.2793401027,3.9709213434
2034.849089,3.8990283042,3.9189456824,4.2331296068,3.9414259661
2034.932414,3.8422559018,3.8719936794,4.1873640126,3.9119867253
2035.015739,3.7864660217,3.8255865681,4.1420466957,3.8826115793
2035.099065,3.7316467190,3.7797253111,4.0971805450,3.8533081535
2035.182390,3.6777857428,3.7344103720,4.0527679868,3.8240837505
2035.265715,3.6248705694,3.6896417438,4.0088110084,3.7949453591
